Day,No,Word,Meaning,Target_Score,Priority,Source_Type
25,48,get off,"떠나다, 출발하다",650,2,Basic_LCRC_650
25,49,hang,"걸다, 걸리다",650,2,Basic_LCRC_650
25,50,heavy traffic,교통 혼잡,650,2,Basic_LCRC_650
25,51,highway,고속도로,650,2,Basic_LCRC_650
25,52,on foot,"걸어서, 도보로",650,2,Basic_LCRC_650
25,53,park,주차하다,650,2,Basic_LCRC_650
25,54,path,통행로,650,2,Basic_LCRC_650
25,55,subway station,지하철역,650,2,Basic_LCRC_650
25,56,tour bus,관광버스,650,2,Basic_LCRC_650
25,57,traffic light,교통 신호(등),650,2,Basic_LCRC_650
25,58,wall,벽,650,2,Basic_LCRC_650
25,59,wash the car,세차하다,650,2,Basic_LCRC_650
25,60,wheel,바퀴,650,2,Basic_LCRC_650
25,61,access to,~에의 접근,650,2,Basic_LCRC_650
25,62,cite,언급하다,650,2,Basic_LCRC_650
25,63,hood,"(자동차의)보닛, 덮개",650,2,Basic_LCRC_650
25,64,inside,"~의 안에, 이내에",650,2,Basic_LCRC_650
25,65,route,노선,650,2,Basic_LCRC_650
25,66,sharp,"뾰족한, 예리한",650,2,Basic_LCRC_650
25,67,solve,해결하다,650,2,Basic_LCRC_650
25,68,stand,서다,650,2,Basic_LCRC_650
25,69,across the street,길을 가로질러,800,3,Intermediate_800
25,70,around the corner,"길모퉁이에, 임박한, 매우 가까이에 있는",800,3,Intermediate_800
25,71,be closed to traffic,왕래를 금하다,800,3,Intermediate_800
25,72,be held up in traffic,교통체증에 걸리다,800,3,Intermediate_800
25,73,be lined with,줄지어 있다,800,3,Intermediate_800
25,74,broadcast,"방송하다, 방송",800,3,Intermediate_800
25,75,bypass,우회로,800,3,Intermediate_800
25,76,carpool,승용차 함께 타기를 하다,800,3,Intermediate_800
25,77,come to a standstill,"멈추다, 정지하다",800,3,Intermediate_800
25,78,commuter,통근자,800,3,Intermediate_800
25,79,cross the street,길을 건너다,800,3,Intermediate_800
25,80,direct traffic,교통정리를 하다,800,3,Intermediate_800
25,81,driver's license,운전 면허증,800,3,Intermediate_800
25,82,driveway,"차도, (집, 차고까지의) 진입로",800,3,Intermediate_800
25,83,driving direction,주행방향,800,3,Intermediate_800
25,84,footrest(=footstool),발받침,800,3,Intermediate_800
25,85,get a ride,차를 얻어 타다,800,3,Intermediate_800
25,86,get lost,길을 잃다,800,3,Intermediate_800
25,87,get to,~에 도착하다,800,3,Intermediate_800
25,88,give A a ride,A를 태워주다,800,3,Intermediate_800
25,89,have a flat tire,타이어에 바람이 빠지다,800,3,Intermediate_800
25,90,headlight,전조등,800,3,Intermediate_800
25,91,land at the dock,부두에 정박하다,800,3,Intermediate_800
25,92,lane,차선,800,3,Intermediate_800
25,93,lean over the railing,난간 위로 기대다,800,3,Intermediate_800
25,94,license plate number,차량 번호,800,3,Intermediate_800
25,95,lock the key in the car,열쇠를 차에 두고 잠그다,800,3,Intermediate_800
25,96,make a stop,정지하다,800,3,Intermediate_800
25,97,make a transfer,"(차를) 갈아타다, 바꾸다",800,3,Intermediate_800
25,98,march,행진하다,800,3,Intermediate_800
25,99,mileage,주행거리,800,3,Intermediate_800
25,100,navigation,"항해, 운항",800,3,Intermediate_800
25,101,one-way ticket,편도 차표,800,3,Intermediate_800
25,102,parking garage,차고,800,3,Intermediate_800
25,103,pathway,통행로,800,3,Intermediate_800
25,104,push one's way through,~을 뚫고 지나가다,800,3,Intermediate_800
25,105,ride away,타고가다,800,3,Intermediate_800
25,106,road sign,도로표지,800,3,Intermediate_800
25,107,roadwork(=road construction),도로 공사,800,3,Intermediate_800
25,108,shortcut,지름길,800,3,Intermediate_800
25,109,stop at a light,신호등에서 정지하다,800,3,Intermediate_800
25,110,stop for fuel,주유소에 들르다,800,3,Intermediate_800
25,111,storage compartment,짐 싣는 곳,800,3,Intermediate_800
25,112,street sign,도로 표지판,800,3,Intermediate_800
25,113,toll price,통행료,800,3,Intermediate_800
25,114,traffic jam,교통정체,800,3,Intermediate_800
25,115,walk through,~을 통과해 걷다,800,3,Intermediate_800
25,116,walking distance,걸어서 갈 수 있는 거리,800,3,Intermediate_800
25,117,walkway,통로,800,3,Intermediate_800
25,118,windshield,바람막이 창,800,3,Intermediate_800
25,119,creation,창조,800,3,Intermediate_800
25,120,motivate,"동기를 부여하다, 자극하다",800,3,Intermediate_800
25,121,normal,"정상, 표준",800,3,Intermediate_800
25,122,still,"조용한, 정지한, 여전히",800,3,Intermediate_800
25,123,traffic signal,교통 신호,800,3,Intermediate_800
25,124,valuable,"소중한, 귀중한",800,3,Intermediate_800
25,125,volunteer,자원봉사자,800,3,Intermediate_800
25,126,at full speed,전속력으로,800,3,Intermediate_800
25,127,clear A from B,A를 B에서 치우다,800,3,Intermediate_800
25,128,collide,충돌하다,800,3,Intermediate_800
25,129,congested,"(사람·교통이) 붐비는, 혼잡한",800,3,Intermediate_800
25,130,encounter,"(우연히) 만나다, (문제에) 부닥치다",800,3,Intermediate_800
25,131,move forward,앞으로 나아가다,800,3,Intermediate_800
25,132,principal(=primary),"주요한, 주된, (단체의)장, 교장",800,3,Intermediate_800
25,133,public transportation,대중교통,800,3,Intermediate_800
25,134,standing room,입석,800,3,Intermediate_800
25,135,steering wheel,핸들,800,3,Intermediate_800
25,136,traffic congestion,교통체증,800,3,Intermediate_800
25,137,compact car,소형차,900,4,Advanced_900
25,138,towing service,견인 서비스,900,4,Advanced_900
25,139,pass by,지나가다,900,4,Advanced_900
25,140,pave,(도로를) 포장하다,900,4,Advanced_900
25,141,necessitate,~을 필요하게 만들다,900,4,Advanced_900
25,142,conform,"(규칙 등에) 부합하다, 따르다",900,4,Advanced_900
25,143,fuel-efficient,연료 효율이 높은,900,4,Advanced_900
25,144,wagon,화물 기차,900,4,Advanced_900
25,145,ridership,"(공공 교통 기관의) 이용자 수, 승객 수",900,4,Advanced_900
25,146,pull into,(배가 항구에) 서다,900,4,Advanced_900
25,147,specialist,"전문가, 전공자",900,4,Advanced_900
25,148,navigate,길을 찾다,900,4,Advanced_900
25,149,opposition,"반대, 대항",900,4,Advanced_900
25,150,streetcar,전차,900,4,Advanced_900
25,151,pedestrian,보행자,900,4,Advanced_900
25,152,bear,~을 몸에 지니다,900,4,Advanced_900
25,153,emphatic,"단호한, 강한",900,4,Advanced_900
25,154,give off,방출하다,900,4,Advanced_900
25,155,passerby,행인,900,4,Advanced_900
25,156,spoke,바퀴살,900,4,Advanced_900
25,157,be towed away,(차가) 견인되다,900,4,Advanced_900
25,158,sidewalk,보도,900,4,Advanced_900
25,159,ramp,경사로,900,4,Advanced_900
25,160,bicycle rack,자전거 보관대,900,4,Advanced_900
25,161,overnight express,심야 고속,900,4,Advanced_900
25,162,drawbridge,도개교(위로 들어올리는 다리),900,4,Advanced_900
25,163,gratuity,"팁, 봉사료",900,4,Advanced_900
25,164,inconveniently,불편하게,900,4,Advanced_900
25,165,carriage,차량,900,4,Advanced_900
25,166,surround,"둘러싸다, 에워싸다",900,4,Advanced_900
25,167,hastily,"급히, 서둘러서",900,4,Advanced_900
25,168,refurbish,"개조하다, 새로 꾸미다",900,4,Advanced_900
26,1,delinquent,"(세금 등이) 연체된, 미불의",650,1,Headword_650
26,2,overdue,"(지불·반납 등의) 기한이 지난, 지불 기한이 넘은",650,1,Headword_650
26,3,regrettably,유감스럽게도,650,1,Headword_650
26,4,balance,"잔고, 차감 잔액",650,1,Headword_650
26,5,deposit,"입금하다, 예금하다",650,1,Headword_650
26,6,investigation,조사,650,1,Headword_650
26,7,account,"계좌, 설명, 고려, (~의 이유를) 밝히다, 설명하다
(~의 비율을) 차지하다",650,1,Headword_650
26,8,statement,"명세서, 성명서",650,1,Headword_650
26,9,amount,"액수, 약",650,1,Headword_650
26,10,withdrawal,(예금의)인출,650,1,Headword_650
26,11,previously,이전에,650,1,Headword_650
26,12,due,"만기가 된, 지불기일이 된, 
(금전 등이)~에게 마땅히 지급되어야 할",650,1,Headword_650
26,13,receive,"받다, 수취하다",650,1,Headword_650
26,14,expect,"예상하다, 기대하다",650,1,Headword_650
26,15,certificate,"증명서, 증서",650,1,Headword_650
26,16,document,"서류, 문서, 기록하다, 문서를 작성하다",650,1,Headword_650
26,17,spending,"소비, 지출",650,1,Headword_650
26,18,successfully,성공적으로,650,1,Headword_650
26,19,bill,"~에게 청구서를 보내다, 청구서, 계산서",650,1,Headword_650
26,20,pleasure,"즐거움, 기쁨, 영광",650,1,Headword_650
26,21,study,연구,650,1,Headword_650
26,22,summary,"요약, 개요",650,1,Headword_650
26,23,temporary,임시의,650,1,Headword_650
26,24,lower,(양·가격을) 줄이다,650,1,Headword_650
26,25,transaction,"거래, 업무",650,1,Headword_650
26,26,double,두 배로 만들다,650,1,Headword_650
26,27,identification,"신분증, 신분 증명서",650,1,Headword_650
26,28,dissatisfaction,"불만, 불평",650,1,Headword_650
26,29,in common,"공통으로, 공동으로",650,1,Headword_650
26,30,interest,"관심, 권리, 이자",650,1,Headword_650
26,31,reject,"거절하다, 거부하다",650,1,Headword_650
26,32,relation,관계,650,1,Headword_650
26,33,tentatively,"임시로, 시험적으로",650,1,Headword_650
26,34,alternatively,"그렇지 않으면, 그 대신에",650,1,Headword_650
26,35,attentive,"주의 깊은, 세심한",650,1,Headword_650
26,36,convert,"전환하다, 변환하다",650,1,Headword_650
26,37,heavily,"몹시, 심하게",650,1,Headword_650
26,38,loan,"대출, 대출금",650,1,Headword_650
26,39,unexpected,예기치 않은,650,1,Headword_650
26,40,cash,현금으로 바꾸다,650,1,Headword_650
26,41,mortgage,(담보) 대출,650,2,Basic_LCRC_650
26,42,payable,지불해야 하는,650,2,Basic_LCRC_650
26,43,personal,개인의,650,2,Basic_LCRC_650
26,44,practice,"관행, 관례, 연습하다, 실습하다",650,2,Basic_LCRC_650
26,45,at the earliest,아무리 빨라도,650,2,Basic_LCRC_650
26,46,at the same time,동시에,650,2,Basic_LCRC_650
26,47,at this point,이 시점에서,650,2,Basic_LCRC_650
26,48,audition,"심사, 오디션",650,2,Basic_LCRC_650
26,49,automatic payment,자동 납부,650,2,Basic_LCRC_650
26,50,banker,은행원,650,2,Basic_LCRC_650
26,51,banking,"은행 업무, 은행업",650,2,Basic_LCRC_650
26,52,be used to -ing,~에 익숙하다,650,2,Basic_LCRC_650
26,53,by the end of the year,연말까지,650,2,Basic_LCRC_650
26,54,by this time,지금쯤,650,2,Basic_LCRC_650
26,55,clerk,"사원, 점원",650,2,Basic_LCRC_650
26,56,cozy,아늑한,650,2,Basic_LCRC_650
26,57,credit card number,신용 카드 번호,650,2,Basic_LCRC_650
26,58,float,(물에) 뜨다,650,2,Basic_LCRC_650
26,59,for a short time,잠깐 동안,650,2,Basic_LCRC_650
26,60,gesture,몸짓,650,2,Basic_LCRC_650
26,61,next to,~옆에,650,2,Basic_LCRC_650
26,62,password,비밀번호,650,2,Basic_LCRC_650
26,63,coin,동전,650,2,Basic_LCRC_650
26,64,evening news,저녁 뉴스,650,2,Basic_LCRC_650
26,65,generously,관대하게,650,2,Basic_LCRC_650
26,66,in addition,게다가,650,2,Basic_LCRC_650
26,67,in addition to,~에 더하여,650,2,Basic_LCRC_650
26,68,in short,요컨대,650,2,Basic_LCRC_650
26,69,thankful,"고맙게 생각하는, 감사하는",800,3,Intermediate_800
26,70,unnecessary,불필요한,800,3,Intermediate_800
26,71,useful,유용한,800,3,Intermediate_800
26,72,awfully,"대단히, 정말",800,3,Intermediate_800
26,73,bank loan,은행 대출금,800,3,Intermediate_800
26,74,bank teller,은행출납원,800,3,Intermediate_800
26,75,be amazed at,~에 놀라다,800,3,Intermediate_800
26,76,be caught in,"~에 붙잡히다, ~에 걸리다",800,3,Intermediate_800
26,77,be spread out,펼쳐져 있다,800,3,Intermediate_800
26,78,every other day,"격일로, 이틀에 한 번",800,3,Intermediate_800
26,79,flawed,결함이 있는,800,3,Intermediate_800
26,80,foreign currency,외화,800,3,Intermediate_800
26,81,gaze into,~을 뚫어지게 보다,800,3,Intermediate_800
26,82,get a loan,대출을 받다,800,3,Intermediate_800
26,83,give out,나눠주다,800,3,Intermediate_800
26,84,glance at,~을 힐끗보다,800,3,Intermediate_800
26,85,go wrong with,~이 잘못되다,800,3,Intermediate_800
26,86,hang out,시간을 보내다,800,3,Intermediate_800
26,87,have around,~을 가지고 다니다,800,3,Intermediate_800
26,88,if possible,가능하다면,800,3,Intermediate_800
26,89,if you insist,굳이 원하신다면,800,3,Intermediate_800
26,90,I'll bet,장담하건대,800,3,Intermediate_800
26,91,locally,장소상으로,800,3,Intermediate_800
26,92,pay off,"빚을 다 갚다, 이익이 되다",800,3,Intermediate_800
26,93,perhaps,"아마, 어쩌면",800,3,Intermediate_800
26,94,put in,"예금하다, 투자하다",800,3,Intermediate_800
26,95,savings,저축,800,3,Intermediate_800
26,96,short-term deposit,단기예금,800,3,Intermediate_800
26,97,the following day,그 다음날,800,3,Intermediate_800
26,98,until the first next month,다음달 1일까지,800,3,Intermediate_800
26,99,across from,~에 바로 맞은편에,800,3,Intermediate_800
26,100,alarming,"걱정스러운, 두려움",800,3,Intermediate_800
26,101,anymore,"이제는, 더 이상은",800,3,Intermediate_800
26,102,at a time,"한 번에, 동시에",800,3,Intermediate_800
26,103,indeed,"실로, 정말",800,3,Intermediate_800
26,104,otherwise,"다르게, 달리, 만약 그렇지 않으면",800,3,Intermediate_800
26,105,owing to,~로 인하여,800,3,Intermediate_800
26,106,partial,"부분적인, 편파적인",800,3,Intermediate_800
26,107,pay out,"지불하다, 치르다",800,3,Intermediate_800
26,108,receptive,수용하다,800,3,Intermediate_800
26,109,simplify,간소화하다,800,3,Intermediate_800
26,110,someday,"언젠가, 머지않다",800,3,Intermediate_800
26,111,turn down,거절하다,800,3,Intermediate_800
26,112,twofold,"두 배로, 이중으로, 두 배의, 이중의",800,3,Intermediate_800
26,113,account payable,지급 계정,800,3,Intermediate_800
26,114,bank account,계좌,800,3,Intermediate_800
26,115,be highly regarded,높이 평가되다,800,3,Intermediate_800
26,116,be of particular interest to,~가 특별히 관심을 가질만하다,800,3,Intermediate_800
26,117,billing information,청구서 정보,800,3,Intermediate_800
26,118,credit,신용,800,3,Intermediate_800
26,119,creditor,채권자,800,3,Intermediate_800
26,120,currency,통화,800,3,Intermediate_800
26,121,debit card,(은행) 직불카드,800,3,Intermediate_800
26,122,debt,빚,800,3,Intermediate_800
26,123,expiration date,만기일,800,3,Intermediate_800
26,124,financial history,신용거래실적,800,3,Intermediate_800
26,125,for the sake of,~을 위하여,800,3,Intermediate_800
26,126,forge,위조하다,800,3,Intermediate_800
26,127,forgery,위조하다,800,3,Intermediate_800
26,128,forthcoming,다가오는,800,3,Intermediate_800
26,129,midtown,(도심지와 시 외곽 사이의) 중간지대,800,3,Intermediate_800
26,130,owe,빚지고 있다,800,3,Intermediate_800
26,131,paid with,(특정한 결제수단으로) 지불된,800,3,Intermediate_800
26,132,PIN(personal identification number),개인 식별 번호,800,3,Intermediate_800
26,133,pop up,불쑥 나타나다,800,3,Intermediate_800
26,134,public holiday,공휴일,800,3,Intermediate_800
26,135,reluctant,마음이 내키지 않는,800,3,Intermediate_800
26,136,requisition,"요구, 요구서",800,3,Intermediate_800
26,137,scrutinize,세밀히 조사하다,900,4,Advanced_900
26,138,sustain,지속하다,900,4,Advanced_900
26,139,wire money to,~에게 송금하다,900,4,Advanced_900
26,140,wire transfer,전신 송금,900,4,Advanced_900
26,141,draw a check,수표를 발행하다,900,4,Advanced_900
26,142,direct deposit,은행 자동 이체,900,4,Advanced_900
26,143,remit,"송금하다, 면제해 주다",900,4,Advanced_900
26,144,collateral,"담보, 저당물",900,4,Advanced_900
26,145,secured,보증된,900,4,Advanced_900
26,146,confiscate,"압수하다, 몰수하다",900,4,Advanced_900
26,147,counterfeit,"가짜, 모조품",900,4,Advanced_900
26,148,trust company,"신탁 회사, 신탁 은행",900,4,Advanced_900
26,149,credit money to one's account,~의 계좌에 돈을 입금하다,900,4,Advanced_900
26,150,on standby,대기 중인,900,4,Advanced_900
26,151,deterrent,"제지하는 것, 방해물",900,4,Advanced_900
26,152,bounce,(수표 등이) 부도가 나 되돌아오다,900,4,Advanced_900
26,153,fortnight,2주간,900,4,Advanced_900
26,154,contender,"도전자, 경쟁자",900,4,Advanced_900
26,155,overdrawn,잔액이 부족한,900,4,Advanced_900
26,156,deposit slip,예금 전표,900,4,Advanced_900
26,157,take out a loan,융자를 받다,900,4,Advanced_900
26,158,credible,"신용할 수 있는, 확실한",900,4,Advanced_900
26,159,belatedly,뒤늦게,900,4,Advanced_900
26,160,spurious,"허위의, 잘못된",900,4,Advanced_900
26,161,make a withdrawal,돈을 인출하다,900,4,Advanced_900
26,162,redemption,"구원, 구함",900,4,Advanced_900
26,163,crash,(주가의) 폭락,900,4,Advanced_900
26,164,take out insurance on,~에 보험을 들다,900,4,Advanced_900
26,165,curb,억제하다,900,4,Advanced_900
26,166,be held up,잡히다; 지연되다,900,4,Advanced_900
26,167,cluster,무리,900,4,Advanced_900
26,168,accrue,"축적하다, 모으다",900,4,Advanced_900
27,1,investment,"투자, 투자금",650,1,Headword_650
27,2,lucrative,"수익성 있는, 돈벌이가 되는",650,1,Headword_650
27,3,inherently,본질적으로,650,1,Headword_650
27,4,secure,"확보하다, 얻어내다, 안전하게 지키다, 고정시키다",650,1,Headword_650
27,5,foreseeable,예견할 수 있는,650,1,Headword_650
27,6,innate,타고난,650,1,Headword_650
27,7,property,재산,650,1,Headword_650
27,8,on behalf of,~을 대신해서,650,1,Headword_650
27,9,lease,임대차(계약),650,1,Headword_650
27,10,sponsor,"후원하다, 후원자",650,1,Headword_650
27,11,propose,제안하다,650,1,Headword_650
27,12,support,"후원, 원조, 지지, 지원하다, 후원하다, 살게하다,
(생명·기력 등을)유지하다",650,1,Headword_650
27,13,distribution,"분배, 배급",650,1,Headword_650
27,14,consider,고려하다,650,1,Headword_650
27,15,nearly,"거의, 대략",650,1,Headword_650
27,16,consent,"동의, 허락",650,1,Headword_650
27,17,gratitude,"고마움, 감사",650,1,Headword_650
27,18,consult,"상의하다, 상담하다",650,1,Headword_650
27,19,advice,"조언, 충고",650,1,Headword_650
27,20,partially,"부분적으로, 일부분은",650,1,Headword_650
27,21,evident,"분명한, 명백한",650,1,Headword_650
27,22,reliability,"신뢰도, 믿음직함",650,1,Headword_650
27,23,cautious,"조심하는, 신중한",650,1,Headword_650
27,24,insight,"식견, 통찰력",650,1,Headword_650
27,25,portfolio,"포트폴리오, 투자 자산 구성",650,1,Headword_650
27,26,possible,"가능한, 있음 직한",650,1,Headword_650
27,27,speculation,추측,650,1,Headword_650
27,28,solely,전적으로,650,1,Headword_650
27,29,entrepreneur,사업가,650,1,Headword_650
27,30,eventually,"결국, 마침내",650,1,Headword_650
27,31,shareholder,주주,650,1,Headword_650
27,32,outlook,전망,650,1,Headword_650
27,33,stability,"안정, 안정성",650,1,Headword_650
27,34,bond,채권,650,1,Headword_650
27,35,depreciation,"가치 하락, 화폐의 구매력 저하",650,1,Headword_650
27,36,increasing,증가하는,650,1,Headword_650
27,37,prevalent,"유행하고 있는, 널리 퍼진",650,1,Headword_650
27,38,rapid,"빠른, 신속한",650,1,Headword_650
27,39,unprecedented,전례 없는,650,1,Headword_650
27,40,yield,"(이윤을) 가져오다, 산출하다",650,1,Headword_650
27,41,challenge,"도전, 도전하다",650,2,Basic_LCRC_650
27,42,comfort,"위로하다, 위로",650,2,Basic_LCRC_650
27,43,compact,소형의,650,2,Basic_LCRC_650
27,44,data,자료,650,2,Basic_LCRC_650
27,45,distance,거리,650,2,Basic_LCRC_650
27,46,elementary,"기본이 되는, 초보의",650,2,Basic_LCRC_650
27,47,extra,추가의,650,2,Basic_LCRC_650
27,48,fake,"위조의, 모조품",650,2,Basic_LCRC_650
27,49,joint,공동의,650,2,Basic_LCRC_650
27,50,listen to,~을 듣다,650,2,Basic_LCRC_650
27,51,mentor,조언자,650,2,Basic_LCRC_650
27,52,network,망,650,2,Basic_LCRC_650
27,53,relaxing,긴장을 풀어 주는,650,2,Basic_LCRC_650
27,54,rental car,임대 자동차,650,2,Basic_LCRC_650
27,55,single,단 하나의,650,2,Basic_LCRC_650
27,56,soon,곧,650,2,Basic_LCRC_650
27,57,accuracy,정확도,650,2,Basic_LCRC_650
27,58,biased,편향된,650,2,Basic_LCRC_650
27,59,goal,목표,650,2,Basic_LCRC_650
27,60,lose,분실하다,650,2,Basic_LCRC_650
27,61,owner,"주인, 소유주",650,2,Basic_LCRC_650
27,62,risky,위험한,650,2,Basic_LCRC_650
27,63,somewhat,"다소, 얼마간",650,2,Basic_LCRC_650
27,64,tight,"단단한, 꽉 조여있는",650,2,Basic_LCRC_650
27,65,truly,"정말로, 진심으로",650,2,Basic_LCRC_650
27,66,usual,"흔히 있는, 보통의",650,2,Basic_LCRC_650
27,67,wait,"기다리다, 기다림",650,2,Basic_LCRC_650
27,68,worry,걱정하다,650,2,Basic_LCRC_650
27,69,at one's disposal,"~마음대로, ~뜻대로",800,3,Intermediate_800
27,70,be reluctant to do,~하기를 꺼리다,800,3,Intermediate_800
27,71,believe it or not,믿거나 말거나,800,3,Intermediate_800
27,72,blame A on B,A를 B의 탓으로 돌리다,800,3,Intermediate_800
27,73,call on urgent meeting,비상 회의를 소집하다,800,3,Intermediate_800
27,74,call for some assistance,도움을 청하다,800,3,Intermediate_800
27,75,circumstances,"상황, 환경",800,3,Intermediate_800
27,76,cutback,삭감,800,3,Intermediate_800
27,77,emergency evacuation,비상대피,800,3,Intermediate_800
27,78,festive,축제의,800,3,Intermediate_800
27,79,frustrate,좌절시키다,800,3,Intermediate_800
27,80,get rid of,~을 제거하다,800,3,Intermediate_800
27,81,give it a try,시도하다,800,3,Intermediate_800
27,82,have reason to do,~할 이유가 있다,800,3,Intermediate_800
27,83,hazardous,위험한,800,3,Intermediate_800
27,84,in private,비밀리에,800,3,Intermediate_800
27,85,in the distance past,훨씬 이전에,800,3,Intermediate_800
27,86,intake,(음식의) 섭취,800,3,Intermediate_800
27,87,leaky,(액체 등이) 세는,800,3,Intermediate_800
27,88,look for,~을 찾다,800,3,Intermediate_800
27,89,organize a picnic,소풍을 준비하다,800,3,Intermediate_800
27,90,pair up with,~와 짝이 되다,800,3,Intermediate_800
27,91,reflection,"(거울 등에 비친) 상, 반영",800,3,Intermediate_800
27,92,self-esteem,자부심,800,3,Intermediate_800
27,93,show off,과시하다,800,3,Intermediate_800
27,94,sponsored by,~의 후원을 받은,800,3,Intermediate_800
27,95,stock market,주식시장,800,3,Intermediate_800
27,96,supporting,"지지하는, 후원하는",800,3,Intermediate_800
27,97,tear,찢다,800,3,Intermediate_800
27,98,unconditionally,무조건적으로,800,3,Intermediate_800
27,99,abundantly,"풍부하게, 아주 분명한",800,3,Intermediate_800
27,100,additionally,게다가,800,3,Intermediate_800
27,101,ambitious,야심 있는,800,3,Intermediate_800
27,102,cautiously,조심스럽게,800,3,Intermediate_800
27,103,considerate,"사려 깊은, 배려하는",800,3,Intermediate_800
27,104,consultation,"상담, 협의",800,3,Intermediate_800
27,105,effectively,효과적으로,800,3,Intermediate_800
27,106,favored,호의를 사고 있는,800,3,Intermediate_800
27,107,impractical,"비현실적인, 비실용적인",800,3,Intermediate_800
27,108,improper,"부당한, 부도덕한",800,3,Intermediate_800
27,109,insecure,"불안한, 확신이 안가는",800,3,Intermediate_800
27,110,insecurely,불안하여,800,3,Intermediate_800
27,111,justify,정당화하다,800,3,Intermediate_800
27,112,reduced,"축소한, 감소한",800,3,Intermediate_800
27,113,reluctance,마지못해 함,800,3,Intermediate_800
27,114,reviewer,"논평가, 비평가",800,3,Intermediate_800
27,115,take pride in,~을 자랑하다,800,3,Intermediate_800
27,116,threaten,"위협하다, ~할 우려가 있다",800,3,Intermediate_800
27,117,venture,"모험, (위험을 무릎 쓰고) 가다",800,3,Intermediate_800
27,118,branch office(=satellite office),"지점, 지사",800,3,Intermediate_800
27,119,confusion,혼란,800,3,Intermediate_800
27,120,controversy,논란,800,3,Intermediate_800
27,121,cost analysis,비용분석,800,3,Intermediate_800
27,122,faintly,희미하게,800,3,Intermediate_800
27,123,input,투입,800,3,Intermediate_800
27,124,investor,투자가,800,3,Intermediate_800
27,125,legacy,"유산, 유물",800,3,Intermediate_800
27,126,meet the expenses,경비를 대다,800,3,Intermediate_800
27,127,on a regular basis,정기적으로,800,3,Intermediate_800
27,128,on one's own account,"혼자서, 자신의 이익을 위해서",800,3,Intermediate_800
27,129,pioneer,"개척자, 선구자",800,3,Intermediate_800
27,130,projected,예상된,800,3,Intermediate_800
27,131,reexamine,재검사하다,800,3,Intermediate_800
27,132,repetitive,반복적인,800,3,Intermediate_800
27,133,set up a business,사업을 시작하다,800,3,Intermediate_800
27,134,strength,"힘, 장점",800,3,Intermediate_800
27,135,take precautions,조심하다,800,3,Intermediate_800
27,136,throw out(=throw away),버리다,800,3,Intermediate_800
27,137,dividend,배당금,900,4,Advanced_900
27,138,devastate,황폐 시키다,900,4,Advanced_900
27,139,deliberately,고의로,900,4,Advanced_900
27,140,deflate,(물가를) 끌어내리다,900,4,Advanced_900
27,141,evoke,(기억 등을) 일깨우다,900,4,Advanced_900
27,142,speculate,추측하다,900,4,Advanced_900
27,143,accredit,승인하다,900,4,Advanced_900
27,144,start-up cost,착수 비용,900,4,Advanced_900
27,145,cost estimate,원가 견적,900,4,Advanced_900
27,146,impair,손상시키다,900,4,Advanced_900
27,147,fictitious,"허구의, 지어낸",900,4,Advanced_900
27,148,unbiased,"선입견 없는, 편견 없는",900,4,Advanced_900
27,149,property line,토지 경계선,900,4,Advanced_900
27,150,devalued,평가 절하된,900,4,Advanced_900
27,151,manipulation,"조작, 시장 조작",900,4,Advanced_900
27,152,faithfully,충실하게; 정확히,900,4,Advanced_900
27,153,overhaul,"점검, 정비",900,4,Advanced_900
27,154,unbeatable,(가격·가치 등이) 더 이상 좋을 수 없는,900,4,Advanced_900
27,155,approximation,근사치,900,4,Advanced_900
27,156,attainable,이룰 수 있는,900,4,Advanced_900
27,157,well-balanced,균형이 잡힌,900,4,Advanced_900
27,158,wipe off,~을 없애다,900,4,Advanced_900
27,159,courteousness,"예의 바름, 공손함",900,4,Advanced_900
27,160,in the vicinity of,~의 부근에,900,4,Advanced_900
27,161,set aside,챙겨두다,900,4,Advanced_900
27,162,disparately,본질적으로 다르게,900,4,Advanced_900
27,163,outweigh,(가치∙중요성이) ~보다 크다,900,4,Advanced_900
27,164,play a role in,~에 한 몫을 하다,900,4,Advanced_900
27,165,outlying,"외진, 변경의",900,4,Advanced_900
27,166,dispatch,(소포 등을) 발송하다,900,4,Advanced_900
27,167,untimely,"때 이른, 시기상조의",900,4,Advanced_900
27,168,take steps,조치를 취하다,900,4,Advanced_900
28,1,furnished,가구가 비치된,650,1,Headword_650
28,2,residence,"거주지, 주택",650,1,Headword_650
28,3,spacious,(공간이)넓은,650,1,Headword_650
28,4,drape,(방 등을 커튼 등으로)장식하다,650,1,Headword_650
28,5,unoccupied,"(집 등이) 비어있는, 사람이 살지 않는",650,1,Headword_650
28,6,renovation,"수리, 개조",650,1,Headword_650
28,7,appropriate,"적당한, 적합한",650,1,Headword_650
28,8,delay,"연기하다, ~을 뒤로 미루다",650,1,Headword_650
28,9,community,"지역 사회, 공동체",650,1,Headword_650
28,10,construction,"건설, 건축",650,1,Headword_650
28,11,repair,수리하다,650,1,Headword_650
28,12,currently,현재,650,1,Headword_650
28,13,regularly,정기적으로,650,1,Headword_650
28,14,arrange,"배열하다, 정돈하다",650,1,Headword_650
28,15,location,"장소, 위치",650,1,Headword_650
28,16,restore,"복구하다, 회복시키다",650,1,Headword_650
28,17,presently,현재,650,1,Headword_650
28,18,numerous,많은,650,1,Headword_650
